2000年,釜石湾(10m)
6月1日,9.78
6月2日,10.22
6月3日,10.42
6月4日,11.10
6月5日,11.53
6月6日,11.58
6月7日,11.41
6月8日,11.19
6月9日,11.32
6月10日,11.75
6月11日,11.97
6月12日,12.01
6月13日,12.04
6月14日,12.06
6月15日,12.04
6月16日,12.00
6月17日,11.72
6月18日,12.05
6月19日,12.33
6月20日,12.12
6月21日,11.97
6月22日,12.01
6月23日,12.57
6月24日,13.01
6月25日,13.29
6月26日,13.13
6月27日,12.98
6月28日,12.39
6月29日,11.99
6月30日,11.85
