2000年,釜石湾(10m)
2月1日,10.08
2月2日,9.86
2月3日,9.83
2月4日,9.81
2月5日,9.85
2月6日,9.78
2月7日,9.95
2月8日,9.89
2月9日,9.60
2月10日,9.31
2月11日,9.35
2月12日,9.25
2月13日,8.93
2月14日,8.88
2月15日,8.78
2月16日,8.53
2月17日,8.43
2月18日,8.38
2月19日,8.29
2月20日,8.27
2月21日,8.25
2月22日,8.05
2月23日,7.97
2月24日,7.89
2月25日,7.85
2月26日,7.78
2月27日,7.70
2月28日,7.74
2月29日,7.66
