2000年,釜石湾(10m)
8月1日,18.15
8月2日,18.18
8月3日,19.21
8月4日,20.50
8月5日,20.08
8月6日,20.19
8月7日,20.20
8月8日,20.85
8月9日,21.03
8月10日,21.02
8月11日,20.90
8月12日,20.71
8月13日,21.22
8月14日,22.13
8月15日,22.28
8月16日,22.33
8月17日,22.61
8月18日,22.56
8月19日,22.05
8月20日,21.95
8月21日,22.00
8月22日, 
8月23日,21.28
8月24日,20.81
8月25日,20.41
8月26日,20.51
8月27日,20.35
8月28日,20.45
8月29日,20.56
8月30日,21.03
8月31日,21.32
