2000年,釜石湾(10m)
5月1日,8.16
5月2日,8.23
5月3日,8.23
5月4日,8.40
5月5日,8.62
5月6日,8.73
5月7日,8.49
5月8日,8.23
5月9日,8.24
5月10日,8.65
5月11日,8.87
5月12日,8.80
5月13日,8.75
5月14日,8.58
5月15日,8.84
5月16日,8.85
5月17日,9.12
5月18日,9.20
5月19日,9.49
5月20日,9.42
5月21日,9.04
5月22日,8.92
5月23日,8.98
5月24日,9.28
5月25日,9.91
5月26日,10.08
5月27日,10.02
5月28日,9.41
5月29日,9.32
5月30日,9.44
5月31日,9.46
