2000年,釜石湾(10m)
10月1日,20.22
10月2日,20.27
10月3日,20.35
10月4日,20.37
10月5日,20.33
10月6日,20.26
10月7日,20.35
10月8日,20.38
10月9日,20.25
10月10日,20.15
10月11日,20.08
10月12日,19.96
10月13日,19.77
10月14日,19.53
10月15日,19.44
10月16日,19.37
10月17日,19.35
10月18日,19.23
10月19日,19.03
10月20日,18.92
10月21日,18.83
10月22日,18.52
10月23日,18.15
10月24日,18.03
10月25日, 
10月26日,18.00
10月27日,17.89
10月28日,17.87
10月29日,17.78
10月30日,17.78
10月31日,17.70
