2013年,釜石湾(3m)
12月1日,14.39
12月2日,14.36
12月3日,14.26
12月4日,14.27
12月5日,14.25
12月6日,14.18
12月7日,14.11
12月8日,14.06
12月9日,13.94
12月10日,13.86
12月11日,13.63
12月12日,13.60
12月13日,13.54
12月14日,13.44
12月15日,12.81
12月16日,12.22
12月17日,12.43
12月18日,12.30
12月19日,12.24
12月20日,12.09
12月21日,11.95
12月22日,12.07
12月23日,12.18
12月24日,12.32
12月25日,12.28
12月26日,12.32
12月27日,12.33
12月28日,12.23
12月29日,12.29
12月30日,12.14
12月31日,12.09
