2013年,釜石湾(3m)
11月1日,17.76
11月2日,17.65
11月3日,17.60
11月4日,17.44
11月5日,17.39
11月6日,17.36
11月7日,17.19
11月8日,16.87
11月9日,16.85
11月10日,16.72
11月11日,16.55
11月12日,16.50
11月13日,16.47
11月14日,16.34
11月15日,16.18
11月16日,16.03
11月17日,15.80
11月18日,15.66
11月19日,15.48
11月20日,15.31
11月21日,15.12
11月22日,14.99
11月23日,14.89
11月24日,14.89
11月25日,14.82
11月26日,14.74
11月27日,14.71
11月28日,14.61
11月29日,14.56
11月30日,14.38
