2013年,釜石湾(3m)
10月1日,20.78
10月2日,20.59
10月3日,20.45
10月4日,20.37
10月5日,20.39
10月6日,20.47
10月7日,20.53
10月8日,20.66
10月9日,20.69
10月10日,20.76
10月11日,20.80
10月12日,20.62
10月13日,20.16
10月14日,20.02
10月15日,19.79
10月16日,19.09
10月17日,19.12
10月18日,19.15
10月19日,19.04
10月20日,18.79
10月21日,18.16
10月22日,18.27
10月23日,18.24
10月24日,18.24
10月25日,18.29
10月26日,18.25
10月27日,18.38
10月28日,18.31
10月29日,18.11
10月30日,17.87
10月31日,17.75
