2001年,釜石湾(10m)
10月1日,19.73
10月2日,19.47
10月3日,19.16
10月4日,18.85
10月5日,18.63
10月6日,18.32
10月7日,18.00
10月8日,17.79
10月9日,18.00
10月10日,17.95
10月11日,17.79
10月12日,17.69
10月13日,17.59
10月14日,17.60
10月15日,17.49
10月16日,17.38
10月17日, 
10月18日, 
10月19日, 
10月20日, 
10月21日, 
10月22日, 
10月23日, 
10月24日, 
10月25日, 
10月26日, 
10月27日, 
10月28日, 
10月29日, 
10月30日, 
10月31日, 
