2001年,釜石湾(10m)
9月1日,19.88
9月2日,19.89
9月3日,19.52
9月4日,19.61
9月5日,19.38
9月6日,19.29
9月7日,19.10
9月8日,18.33
9月9日,17.10
9月10日,17.38
9月11日,18.21
9月12日,18.76
9月13日,19.23
9月14日,19.48
9月15日,19.68
9月16日,19.65
9月17日, 
9月18日, 
9月19日, 
9月20日, 
9月21日, 
9月22日, 
9月23日, 
9月24日, 
9月25日, 
9月26日, 
9月27日,18.62
9月28日,18.55
9月29日,19.30
9月30日,19.95
