漁業種類,隻数,魚種（銘柄）,規格,本数,水揚量(kg),高値(円/kg),平均値(円/kg),安値(円/kg),
定置網,,アキサケ（オス）,,,,,,,
,,アキサケ（メス）,,,,,,,
,1,オオメマス（シロザケ）,,0,2,"3,000","3,000","3,000",
,1,サクラマス（ママス）,,0,9,"1,500","1,312",700,
,,カラフトマス,,,,,,,
,,マスノスケ,,,,,,,
,,サバ類,,,,,,,
,1,ヤリイカ,,0,7,"3,000","2,617","1,800",
磯建網,,ヤリイカ,,,,,,,
さけ・ます延縄,,オオメマス（シロザケ）,,,,,,,
,,カラフトマス,,,,,,,
こうなご棒受網,,イカナゴ（コウナゴ）,,,,,,,
いさだ船びき網,,ツノナシオキアミ（イサダ）,,,,,,,
底刺網,3,ヒラメ,,0,5,"2,345","1,834","1,400",
,7,マコガレイ・マガレイ,,0,38,620,538,449,
,12,ババガレイ（ナメタガレイ）,,15,379,"44,445","1,931",730,
,,まつかわ,,,,,,,
,4,マダラ,,2,31,"1,500",243,213,
,,スケトウダラ,,,,,,,
,1,アイナメ,,0,1,939,939,939,
,5,アンコウ類,,0,99,419,379,270,
,,クロソイ,,,,,,,
,1,その他のソイ類,,0,2,707,707,707,
,,ケガニ,,,,,,,
,,タコ類,,,,,,,
,,アナゴ類,,,,,,,
小延縄（新）,,マコガレイ・マガレイ,,,,,,,
,,ババガレイ（ナメタガレイ）,,,,,,,
,2,その他のカレイ類,,2,2,"1,380","1,370","1,360",
,3,マダラ,,1,27,"5,350",497,280,
,,スケトウダラ,,,,,,,
,2,エゾイソアイナメ（ドンコ）,,2,12,"2,500",388,"2,150",
,7,アイナメ,,0,57,"2,111","1,436",291,
,1,クロソイ,,0,1,"1,789","1,789","1,789",
,1,その他のソイ類,,1,1,500,500,500,
,,かじか,,,,,,,
かご,13,タコ類,,0,285,619,313,130,
,11,ケガニ,,3,262,"2,828","1,339",100,
,,アナゴ類,,,,,,,
たら延縄,1,マダラ,,12,85,"3,300",468,250,
,,スケトウダラ,,,,,,,
沖合底びき網,,マダラ,,,,,,,
小型機船底びき網,,スケトウダラ,,,,,,,
,,スルメイカ,,,,,,,
,,ヤリイカ,,,,,,,
,,タコ類,,,,,,,
,,ババガレイ（ナメタガレイ）,,,,,,,
,,その他のカレイ類,,,,,,,
,,キチジ,,,,,,,
その他,,ヒラメ,,,,,,,
,,マコガレイ・マガレイ,,,,,,,
,,アイナメ,,,,,,,
,,マダラ,,,,,,,
,1,タコ類,,0,19,"1,400","1,099","1,000",
,,アナゴ類,,,,,,,
