2018年,釜石湾(3m)
3月1日,8.08
3月2日,7.54
3月3日,7.25
3月4日,7.52
3月5日,7.54
3月6日,7.66
3月7日,7.67
3月8日,7.62
3月9日,7.71
3月10日,7.87
3月11日,7.76
3月12日,7.28
3月13日,7.17
3月14日,6.80
3月15日,7.04
3月16日,7.13
3月17日,7.07
3月18日,7.07
3月19日,6.86
3月20日,7.03
3月21日,7.03
3月22日,6.72
3月23日,6.85
3月24日,7.04
3月25日,6.96
3月26日,6.74
3月27日,7.11
3月28日,7.02
3月29日,6.67
3月30日,6.98
3月31日,6.93
