2018年,釜石湾(3m)
12月1日,15.90
12月2日,15.78
12月3日,15.54
12月4日,15.62
12月5日,15.45
12月6日,15.02
12月7日,14.92
12月8日,14.72
12月9日,14.38
12月10日,13.93
12月11日,13.90
12月12日,13.75
12月13日,13.64
12月14日,13.36
12月15日,13.11
12月16日,12.92
12月17日,12.71
12月18日,12.63
12月19日,12.55
12月20日,11.98
12月21日,12.04
12月22日,11.94
12月23日,12.03
12月24日,11.97
12月25日,11.98
12月26日,11.95
12月27日,11.90
12月28日,11.55
12月29日,11.28
12月30日,11.02
12月31日,10.95
