2018年,釜石湾(3m)
7月1日,15.09
7月2日,15.21
7月3日,14.62
7月4日,14.71
7月5日,15.15
7月6日,16.27
7月7日,15.65
7月8日,15.64
7月9日,15.70
7月10日,16.61
7月11日,16.01
7月12日,16.22
7月13日,16.21
7月14日,16.64
7月15日,16.63
7月16日,17.27
7月17日,16.78
7月18日,16.69
7月19日,16.63
7月20日,16.91
7月21日,17.31
7月22日,17.65
7月23日,18.65
7月24日,18.03
7月25日,18.35
7月26日,19.12
7月27日,19.39
7月28日,19.49
7月29日,19.60
7月30日,19.52
7月31日,20.15
