2018年,釜石湾(3m)
2月1日,8.70
2月2日,8.68
2月3日,8.47
2月4日,8.52
2月5日,8.61
2月6日,8.50
2月7日,8.64
2月8日,8.72
2月9日,8.90
2月10日,8.86
2月11日,8.90
2月12日,8.93
2月13日,9.11
2月14日,8.96
2月15日,8.94
2月16日,8.83
2月17日,8.82
2月18日,8.54
2月19日,8.56
2月20日,8.57
2月21日,8.49
2月22日,8.35
2月23日,8.42
2月24日,8.40
2月25日,8.30
2月26日,8.36
2月27日,8.14
2月28日,8.24
