2018年,釜石湾(3m)
10月1日,20.63
10月2日,20.62
10月3日,20.58
10月4日,20.54
10月5日,20.49
10月6日,20.42
10月7日,20.43
10月8日,20.36
10月9日,20.43
10月10日,20.23
10月11日,20.10
10月12日,20.00
10月13日,19.86
10月14日,19.79
10月15日,19.78
10月16日,19.68
10月17日,19.46
10月18日,19.50
10月19日,19.44
10月20日,19.33
10月21日,19.35
10月22日,19.35
10月23日,19.19
10月24日,19.13
10月25日,19.11
10月26日,19.10
10月27日,19.02
10月28日,18.64
10月29日,18.78
10月30日,18.74
10月31日,18.74
