2018年,釜石湾(3m)
5月1日,9.45
5月2日,9.81
5月3日,9.45
5月4日,9.21
5月5日,8.97
5月6日,9.09
5月7日,9.34
5月8日,9.34
5月9日,9.15
5月10日,9.31
5月11日,9.19
5月12日,9.51
5月13日,9.31
5月14日,9.31
5月15日,10.21
5月16日,10.36
5月17日,10.40
5月18日,11.35
5月19日,10.80
5月20日,10.84
5月21日,11.35
5月22日,11.18
5月23日,10.90
5月24日,11.13
5月25日,11.12
5月26日,11.94
5月27日,12.30
5月28日,12.10
5月29日,12.80
5月30日,12.02
5月31日,12.09
