2018年,釜石湾(3m)
1月1日,10.78
1月2日,10.66
1月3日,10.59
1月4日,10.59
1月5日,10.60
1月6日,10.58
1月7日,10.52
1月8日,10.47
1月9日,10.41
1月10日,10.29
1月11日,10.24
1月12日,10.10
1月13日,10.37
1月14日,10.22
1月15日,10.06
1月16日,9.77
1月17日,9.67
1月18日,9.62
1月19日,9.71
1月20日,9.66
1月21日,9.60
1月22日,9.61
1月23日,9.61
1月24日,9.61
1月25日,9.51
1月26日,9.29
1月27日,9.09
1月28日,9.01
1月29日,9.00
1月30日,8.93
1月31日,8.87
