2018年,釜石湾(3m)
6月1日,11.94
6月2日,12.37
6月3日,12.59
6月4日,13.13
6月5日,12.92
6月6日,12.75
6月7日,12.89
6月8日,12.87
6月9日,13.60
6月10日,12.69
6月11日,13.20
6月12日,13.65
6月13日,13.62
6月14日,14.04
6月15日,13.77
6月16日,13.41
6月17日,13.46
6月18日,13.75
6月19日,13.76
6月20日,13.61
6月21日,13.84
6月22日,13.47
6月23日,13.65
6月24日,13.94
6月25日,14.99
6月26日,14.53
6月27日,14.24
6月28日,13.90
6月29日,14.27
6月30日,14.65
