2007年,釜石湾(3m)
9月1日,21.39
9月2日,21.23
9月3日,21.07
9月4日,21.17
9月5日,21.20
9月6日,21.23
9月7日,20.97
9月8日,21.05
9月9日,21.06
9月10日,21.08
9月11日,21.28
9月12日,21.26
9月13日,21.22
9月14日,21.17
9月15日,21.08
9月16日,21.06
9月17日,20.98
9月18日,21.52
9月19日,21.15
9月20日,21.08
9月21日,21.09
9月22日,20.92
9月23日,21.15
9月24日,21.19
9月25日,21.01
9月26日,20.97
9月27日,20.91
9月28日,20.60
9月29日,20.66
9月30日,20.71
