2007年,釜石湾(3m)
6月1日,12.45
6月2日,12.43
6月3日,12.25
6月4日,11.94
6月5日,11.94
6月6日,12.37
6月7日,12.31
6月8日,12.19
6月9日,12.30
6月10日,12.84
6月11日,13.20
6月12日,13.55
6月13日,13.65
6月14日,13.25
6月15日,13.64
6月16日,14.29
6月17日,14.93
6月18日,14.81
6月19日,15.14
6月20日,14.92
6月21日,14.96
6月22日,14.64
6月23日,14.65
6月24日,14.79
6月25日,15.05
6月26日,15.17
6月27日,15.43
6月28日,15.79
6月29日,16.23
6月30日,16.85
