2023年,釜石湾(3m)
4月1日,9.98
4月2日,10.02
4月3日,10.18
4月4日,10.15
4月5日,10.14
4月6日,10.00
4月7日,9.72
4月8日,9.86
4月9日,9.26
4月10日,9.38
4月11日,9.60
4月12日,9.59
4月13日,9.43
4月14日,9.29
4月15日,9.47
4月16日,9.43
4月17日,9.50
4月18日,9.77
4月19日,10.26
4月20日,10.44
4月21日,10.87
4月22日,10.74
4月23日,10.40
4月24日,10.22
4月25日,10.31
4月26日,10.27
4月27日,10.49
4月28日,10.59
4月29日,10.78
4月30日,10.50
