漁業種類,隻数,魚種（銘柄）,規格,本数,水揚量(kg),高値(円/kg),平均値(円/kg),安値(円/kg),
定置網,11,アキサケ（オス）,,"2,446","8,096",550,99,15,
,11,アキサケ（メス）,,"3,025","10,659",869,440,301,
,5,サバ類,,0,235,500,287,30,
,,マイワシ,,,,,,,
,,カタクチイワシ,,,,,,,
,1,マアジ,,0,11,10,10,10,
,,クロマグロ,,,,,,,
,,サンマ,,,,,,,
,3,ブリ,,0,18,800,290,100,
,10,スルメイカ,,0,"1,915",340,228,150,
,10,ヤリイカ,,0,112,"1,800","1,163",800,
磯建網,2,アキサケ（オス）,,15,38,30,30,30,
,2,アキサケ（メス）,,23,69,200,200,200,
さけ・ます延縄,,アキサケ（オス）,,,,,,,
,,アキサケ（メス）,,,,,,,
突き棒,,マカジキ,,,,,,,
,,メカジキ,,,,,,,
さんま棒受網,,サンマ,,,,,,,
いか釣,5,スルメイカ,,255,"1,275","2,200",364,690,
,,アカイカ,,,,,,,
,3,ヤリイカ,,10,50,"6,700","1,078","4,500",
船凍いか,,アカイカ,,,,,,,
底刺網,,ヒラメ,,,,,,,
,2,マコガレイ・マガレイ,,0,8,719,692,628,
,10,ババガレイ（ナメタガレイ）,,7,57,"18,180","2,981","1,790",
,,マダラ,,,,,,,
,,スケトウダラ,,,,,,,
,9,アイナメ,,5,64,"3,000",473,230,
,1,アンコウ類,,0,28,"1,649","1,555","1,499",
,,ケガニ,,,,,,,
,,タコ類,,,,,,,
,,アナゴ類,,,,,,,
小延縄（新）,,マコガレイ・マガレイ,,,,,,,
,3,ババガレイ（ナメタガレイ）,,2,3,"3,890","3,051","2,500",
,1,マダラ,,1,6,"2,390",398,"2,390",
,,スケトウダラ,,,,,,,
,4,エゾイソアイナメ（ドンコ）,,28,158,"2,500",287,800,
,9,アイナメ,,0,49,853,647,309,
かご,54,タコ類,,0,"3,372",587,387,150,
,,アナゴ類,,,,,,,
たら延縄,,マダラ,,,,,,,
,,スケトウダラ,,,,,,,
,,エゾイソアイナメ（ドンコ）,,,,,,,
沖合底びき網,,マダラ,,,,,,,
小型機船底びき網,,スケトウダラ,,,,,,,
,,スルメイカ,,,,,,,
,,ヤリイカ,,,,,,,
,,タコ類,,,,,,,
,,ババガレイ（ナメタガレイ）,,,,,,,
,,キチジ,,,,,,,
その他,,ヒラメ,,,,,,,
,,マコガレイ・マガレイ,,,,,,,
,,アイナメ,,,,,,,
,1,タコ類,,0,19,800,752,700,
,,アナゴ類,,,,,,,
