2003年,釜石湾(3m)
12月1日,14.67
12月2日,14.28
12月3日,14.11
12月4日,14.01
12月5日,14.40
12月6日,14.34
12月7日,13.98
12月8日,13.66
12月9日,13.12
12月10日,13.11
12月11日,12.66
12月12日,12.29
12月13日,12.75
12月14日,13.18
12月15日,13.48
12月16日,12.71
12月17日,13.32
12月18日,12.60
12月19日,12.87
12月20日,12.39
12月21日,11.72
12月22日,12.14
12月23日,11.92
12月24日,11.95
12月25日,12.13
12月26日,11.86
12月27日,11.30
12月28日,10.82
12月29日,11.28
12月30日,10.83
12月31日,10.99
