2021年,釜石湾(3m)
10月1日,21.31
10月2日,20.76
10月3日,20.66
10月4日,20.51
10月5日,20.24
10月6日,20.07
10月7日,19.99
10月8日,19.94
10月9日,19.93
10月10日,20.07
10月11日,20.03
10月12日,19.88
10月13日,19.47
10月14日,19.71
10月15日,19.82
10月16日,19.75
10月17日,19.68
10月18日,19.58
10月19日,19.34
10月20日,19.36
10月21日,19.29
10月22日,19.13
10月23日,18.99
10月24日,19.03
10月25日,18.91
10月26日,18.80
10月27日,18.63
10月28日,18.66
10月29日,18.57
10月30日,18.57
10月31日,18.48
