2010年,釜石湾(3m)
5月1日,6.96
5月2日,7.05
5月3日,6.86
5月4日,6.87
5月5日,7.17
5月6日,7.47
5月7日,6.74
5月8日,7.11
5月9日,7.42
5月10日,7.68
5月11日,8.09
5月12日,8.21
5月13日,8.56
5月14日,8.65
5月15日,8.75
5月16日,8.75
5月17日,9.14
5月18日,9.40
5月19日,9.30
5月20日,9.45
5月21日,9.25
5月22日,9.53
5月23日,9.75
5月24日,9.88
5月25日,10.51
5月26日,10.65
5月27日,10.49
5月28日,10.18
5月29日,9.92
5月30日,10.06
5月31日,10.26
