2010年,釜石湾(3m)
9月1日,22.76
9月2日,22.47
9月3日,22.26
9月4日,22.54
9月5日,23.09
9月6日,23.33
9月7日,23.43
9月8日,23.57
9月9日,23.47
9月10日,23.39
9月11日,23.33
9月12日,23.12
9月13日,23.24
9月14日,23.20
9月15日,23.25
9月16日,23.24
9月17日,23.12
9月18日,23.28
9月19日,23.30
9月20日,23.12
9月21日,23.19
9月22日,23.04
9月23日,22.91
9月24日,22.81
9月25日,20.90
9月26日,21.33
9月27日,21.58
9月28日,21.68
9月29日,21.55
9月30日,21.70
