2010年,釜石湾(3m)
8月1日,17.18
8月2日,17.16
8月3日,17.50
8月4日,18.72
8月5日,19.50
8月6日,19.86
8月7日,20.36
8月8日,20.52
8月9日,20.73
8月10日,21.07
8月11日,21.13
8月12日,21.31
8月13日,21.87
8月14日,21.77
8月15日,21.84
8月16日,21.73
8月17日,21.73
8月18日,21.70
8月19日,21.71
8月20日,21.98
8月21日,21.75
8月22日,21.76
8月23日,21.31
8月24日,22.00
8月25日,22.47
8月26日,22.54
8月27日,22.71
8月28日,22.96
8月29日,22.91
8月30日,22.87
8月31日,23.04
