2010年,釜石湾(3m)
11月1日,17.07
11月2日,17.48
11月3日,17.70
11月4日,18.25
11月5日,18.37
11月6日,18.47
11月7日,18.34
11月8日,18.08
11月9日,17.95
11月10日,17.65
11月11日,16.91
11月12日,16.80
11月13日,16.85
11月14日,16.57
11月15日,16.02
11月16日,16.18
11月17日,16.32
11月18日,15.40
11月19日,15.65
11月20日,15.79
11月21日,15.55
11月22日,15.65
11月23日,15.44
11月24日,14.93
11月25日,15.06
11月26日,15.01
11月27日,15.07
11月28日,15.63
11月29日,14.77
11月30日,14.00
