2004年,釜石湾(3m)
4月1日,7.36
4月2日,7.14
4月3日,6.97
4月4日,7.00
4月5日,6.93
4月6日,7.00
4月7日,7.30
4月8日,7.99
4月9日,7.53
4月10日,8.02
4月11日,7.93
4月12日,8.64
4月13日,8.62
4月14日,8.23
4月15日,8.57
4月16日,7.96
4月17日,8.51
4月18日,8.35
4月19日,8.26
4月20日,8.04
4月21日,8.76
4月22日,8.84
4月23日,9.04
4月24日,8.67
4月25日,8.86
4月26日,8.51
4月27日,8.46
4月28日,8.45
4月29日,8.75
4月30日,9.07
