2019年,釜石湾(3m)
5月1日,9.95
5月2日,9.24
5月3日,9.08
5月4日,9.62
5月5日,10.17
5月6日,9.96
5月7日,9.96
5月8日,9.76
5月9日,9.76
5月10日,10.01
5月11日,10.75
5月12日,11.32
5月13日,11.55
5月14日,11.47
5月15日,11.60
5月16日,12.12
5月17日,11.66
5月18日,11.86
5月19日,11.36
5月20日,10.71
5月21日,11.02
5月22日,11.43
5月23日,11.31
5月24日,11.14
5月25日,11.33
5月26日,11.36
5月27日,11.37
5月28日,11.44
5月29日,11.60
5月30日,11.61
5月31日,12.09
