2014年,釜石湾(3m)
3月1日,7.09
3月2日,6.96
3月3日,7.10
3月4日,7.02
3月5日,6.94
3月6日,6.92
3月7日,6.84
3月8日,6.71
3月9日,6.71
3月10日,6.68
3月11日,6.56
3月12日,6.43
3月13日,6.25
3月14日,5.94
3月15日,5.99
3月16日,5.37
3月17日,4.92
3月18日,4.81
3月19日,4.90
3月20日,4.94
3月21日,3.50
3月22日,4.19
3月23日,4.37
3月24日,4.40
3月25日,4.24
3月26日,4.10
3月27日,4.43
3月28日,4.61
3月29日,4.26
3月30日,4.46
3月31日,4.54
