2014年,釜石湾(3m)
10月1日,19.96
10月2日,19.81
10月3日,19.62
10月4日,19.67
10月5日,19.54
10月6日,18.99
10月7日,18.97
10月8日,19.06
10月9日,19.23
10月10日,19.26
10月11日,18.80
10月12日,18.42
10月13日,18.32
10月14日,17.91
10月15日,18.01
10月16日,18.20
10月17日,18.49
10月18日,18.65
10月19日,18.57
10月20日,18.12
10月21日,17.72
10月22日,17.45
10月23日,17.53
10月24日,17.45
10月25日,17.44
10月26日,17.55
10月27日,17.61
10月28日,17.54
10月29日,17.48
10月30日,17.42
10月31日,17.41
