2014年,釜石湾(3m)
9月1日,20.10
9月2日,20.27
9月3日,20.18
9月4日,20.10
9月5日,19.63
9月6日,19.10
9月7日,19.03
9月8日,19.31
9月9日,19.72
9月10日,20.06
9月11日,20.60
9月12日,21.03
9月13日,21.01
9月14日,20.93
9月15日,20.76
9月16日,20.77
9月17日,20.71
9月18日,20.68
9月19日,20.68
9月20日,20.70
9月21日,20.81
9月22日,20.78
9月23日,20.68
9月24日,20.61
9月25日,20.55
9月26日,20.38
9月27日,20.28
9月28日,20.20
9月29日,20.25
9月30日,20.16
