2014年,釜石湾(3m)
8月1日,18.71
8月2日,19.23
8月3日,18.84
8月4日,18.90
8月5日,19.16
8月6日,19.27
8月7日,19.78
8月8日,19.66
8月9日,19.95
8月10日,20.28
8月11日,20.41
8月12日,19.41
8月13日,19.36
8月14日,19.19
8月15日,19.42
8月16日,19.78
8月17日,19.79
8月18日,19.95
8月19日,20.19
8月20日,20.60
8月21日,20.63
8月22日,20.58
8月23日,20.70
8月24日,20.66
8月25日,20.23
8月26日,20.09
8月27日,20.05
8月28日,20.01
8月29日,19.95
8月30日,20.08
8月31日,20.12
