2008年,釜石湾(3m)
12月1日,12.76
12月2日,12.85
12月3日,12.92
12月4日,12.93
12月5日,13.29
12月6日,12.96
12月7日,12.34
12月8日,12.21
12月9日,12.82
12月10日,12.67
12月11日,12.79
12月12日,12.65
12月13日,12.14
12月14日,11.66
12月15日,11.52
12月16日,11.40
12月17日,11.67
12月18日,12.25
12月19日,11.69
12月20日,11.63
12月21日,11.73
12月22日,11.27
12月23日,11.37
12月24日,11.39
12月25日,11.39
12月26日,10.68
12月27日,10.05
12月28日,9.94
12月29日,10.13
12月30日,10.36
12月31日,9.99
