2008年,釜石湾(3m)
5月1日,6.41
5月2日,6.28
5月3日,6.69
5月4日,7.16
5月5日,7.01
5月6日,7.85
5月7日,7.49
5月8日,7.41
5月9日,7.84
5月10日,8.37
5月11日,8.01
5月12日,8.34
5月13日,8.67
5月14日,8.74
5月15日,9.02
5月16日,8.79
5月17日,9.15
5月18日,9.06
5月19日,9.24
5月20日,8.64
5月21日,8.89
5月22日,8.95
5月23日,9.17
5月24日,9.13
5月25日,8.94
5月26日,9.44
5月27日,10.17
5月28日,10.22
5月29日,10.04
5月30日,10.04
5月31日,10.03
