2008年,釜石湾(3m)
11月1日,16.95
11月2日,16.85
11月3日,16.83
11月4日,16.18
11月5日,15.90
11月6日,15.90
11月7日,16.03
11月8日,15.54
11月9日,15.34
11月10日,15.01
11月11日,14.78
11月12日,14.49
11月13日,14.54
11月14日,14.69
11月15日,14.88
11月16日,15.10
11月17日,15.33
11月18日,15.42
11月19日,14.75
11月20日,13.88
11月21日,13.82
11月22日,13.42
11月23日,13.30
11月24日,13.40
11月25日,13.34
11月26日,13.47
11月27日,13.37
11月28日,13.06
11月29日,13.39
11月30日,13.27
