2008年,釜石湾(3m)
9月1日,20.07
9月2日,20.12
9月3日,20.05
9月4日,20.04
9月5日,20.11
9月6日,20.18
9月7日,20.06
9月8日,20.21
9月9日,20.49
9月10日,20.49
9月11日,20.42
9月12日,20.37
9月13日,20.70
9月14日,20.59
9月15日,20.63
9月16日,20.48
9月17日,20.58
9月18日,20.62
9月19日,20.65
9月20日,20.60
9月21日,20.61
9月22日,20.50
9月23日,20.47
9月24日,20.49
9月25日,20.23
9月26日,19.90
9月27日,19.54
9月28日,19.71
9月29日,19.56
9月30日,19.67
