2017年,釜石湾(3m)
2月1日,8.81
2月2日,8.66
2月3日,8.51
2月4日,8.64
2月5日,8.60
2月6日,8.42
2月7日,8.41
2月8日,8.21
2月9日,8.38
2月10日,8.43
2月11日,8.37
2月12日,8.36
2月13日,8.50
2月14日,8.54
2月15日,8.51
2月16日,8.51
2月17日,8.44
2月18日,7.95
2月19日,8.03
2月20日,7.99
2月21日,7.84
2月22日,7.90
2月23日,7.92
2月24日,7.87
2月25日,7.85
2月26日,7.85
2月27日,7.91
2月28日,7.97
