2017年,釜石湾(3m)
1月1日,11.17
1月2日,11.13
1月3日,11.10
1月4日,11.05
1月5日,10.98
1月6日,10.77
1月7日,10.95
1月8日,10.81
1月9日,10.73
1月10日,10.73
1月11日,10.61
1月12日,10.53
1月13日,10.02
1月14日,9.99
1月15日,9.88
1月16日,9.74
1月17日,9.50
1月18日,9.66
1月19日,9.61
1月20日,9.46
1月21日,9.23
1月22日,9.42
1月23日,9.28
1月24日,9.25
1月25日,9.22
1月26日,9.17
1月27日,9.04
1月28日,8.82
1月29日,8.90
1月30日,8.87
1月31日,8.78
