2017年,釜石湾(3m)
11月1日,16.14
11月2日,16.11
11月3日,16.14
11月4日,16.06
11月5日,16.09
11月6日,16.02
11月7日,15.94
11月8日,15.89
11月9日,15.85
11月10日,15.81
11月11日,15.65
11月12日,15.43
11月13日,15.54
11月14日,15.49
11月15日,15.51
11月16日,15.46
11月17日,15.38
11月18日,15.11
11月19日,14.77
11月20日,14.48
11月21日,14.40
11月22日,14.28
11月23日,14.09
11月24日,14.03
11月25日,14.01
11月26日,13.87
11月27日,13.72
11月28日,13.76
11月29日,13.67
11月30日,13.56
