漁業種類,隻数,魚種（銘柄）,水揚量(kg),高値(円/kg),平均値(円/kg),安値(円/kg),
定置網,3,サバ類,"1,280",100,67,67,
,,ブリ,,,,,
,3,マイワシ,"31,595",29,24,24,
,,カタクチイワシ,,,,,
,,スルメイカ,,,,,
,1,ヤリイカ,23,"1,400","1,035",700,
,,サワラ,,,,,
,1,クロマグロ,168,"1,619","1,454","1,200",
,,マアジ,,,,,
,1,マダイ,4,"1,200","1,200","1,200",
,,その他のタイ類,,,,,
,,サンマ,,,,,
,2,サクラマス（ママス）,119,"1,800","1,131",150,
,3,カラフトマス,10,400,365,200,
,2,オオメマス（シロザケ）,12,"2,800","2,660","2,500",
,2,スケトウダラ,61,60,60,60,
磯建網,,サバ類,,,,,
,,ブリ,,,,,
,,マイワシ,,,,,
,,サクラマス（ママス）,,,,,
小延縄（新）,,マコガレイ・マガレイ,,,,,
たら延縄,,ババガレイ（ナメタガレイ）,,,,,
底延縄,,キチジ,,,,,
立て縄,,マダラ,,,,,
,,スケトウダラ,,,,,
,1,エゾイソアイナメ（ドンコ）,12,"1,300",192,"1,000",
,1,アイナメ,20,800,750,700,
,,アナゴ類,,,,,
,,ヒラメ,,,,,
底刺網,,ヒラメ,,,,,
,,マコガレイ・マガレイ,,,,,
,2,ババガレイ（ナメタガレイ）,27,"1,000",228,350,
,1,その他のカレイ類,12,600,429,300,
,1,マダラ,"2,006",175,175,175,
,1,スケトウダラ,"1,163",60,60,60,
,1,アイナメ,6,"1,200",200,"1,200",
,,アンコウ類,,,,,
,3,メバル類,198,"1,800",291,"1,500",
,3,クロソイ,60,"1,500",148,60,
,,その他のソイ類,,,,,
,1,タコ類,5,300,300,300,
,,アナゴ類,,,,,
,,その他のカニ類,,,,,
沖合底びき網,,マダラ,,,,,
小型機船底びき網,,スケトウダラ,,,,,
,,スルメイカ,,,,,
,,ヤリイカ,,,,,
,,サバ類,,,,,
,,ババガレイ（ナメタガレイ）,,,,,
,,その他のカレイ類,,,,,
,,キチジ,,,,,
いさだ船びき網,,ツノナシオキアミ（イサダ）,,,,,
大中型まき網,,サバ類,,,,,
中型まき網,,マイワシ,,,,,
小型まき網,,カツオ,,,,,
中小型まき網,,ブリ,,,,,
こうなご棒受網,1,イカナゴ（コウナゴ）,27,"2,611","2,328","2,020",
さんま棒受網,,サンマ,,,,,
かご,4,タコ類,189,867,774,300,
,,アナゴ類,,,,,
,,エゾイソアイナメ（ドンコ）,,,,,
