2016年,釜石湾(3m)
5月1日,10.42
5月2日,10.42
5月3日,10.46
5月4日,10.08
5月5日,10.09
5月6日,9.96
5月7日,10.03
5月8日,9.83
5月9日,10.01
5月10日,10.23
5月11日,10.29
5月12日,10.70
5月13日,11.00
5月14日,11.59
5月15日,11.95
5月16日,11.46
5月17日,11.36
5月18日,11.33
5月19日,11.83
5月20日,12.06
5月21日,11.68
5月22日,11.94
5月23日,12.12
5月24日,12.43
5月25日,12.26
5月26日,12.23
5月27日,12.26
5月28日,12.12
5月29日,12.92
5月30日,12.67
5月31日,12.63
