2016年,釜石湾(3m)
12月1日,14.19
12月2日,13.74
12月3日,13.54
12月4日,13.60
12月5日,13.58
12月6日,13.42
12月7日,13.22
12月8日,13.19
12月9日,13.11
12月10日,12.96
12月11日,12.78
12月12日,12.56
12月13日,12.47
12月14日,12.28
12月15日,12.23
12月16日,12.09
12月17日,11.87
12月18日,11.79
12月19日,11.82
12月20日,11.81
12月21日,11.76
12月22日,11.71
12月23日,11.69
12月24日,11.38
12月25日,11.51
12月26日,11.58
12月27日,11.30
12月28日,11.20
12月29日,11.42
12月30日,11.08
12月31日,11.28
