漁業種類,隻数,魚種（銘柄）,規格,本数,水揚量(kg),高値(円/kg),平均値(円/kg),安値(円/kg),
定置網,5,アキサケ（オス）,,491,"1,698",159,69,15,
,5,アキサケ（メス）,,515,"1,804",621,616,200,
,2,サバ類,,0,646,48,48,48,
,5,スルメイカ,,0,"1,210",300,262,259,
,5,ヤリイカ,,0,175,"1,000",701,400,
磯建網,,アキサケ（オス）,,,,,,,
,,アキサケ（メス）,,,,,,,
,,ヤリイカ,,,,,,,
さけ・ます延縄,,アキサケ（オス）,,,,,,,
,,アキサケ（メス）,,,,,,,
いか釣,,スルメイカ,,,,,,,
,,ヤリイカ,,,,,,,
船凍いか,,アカイカ,,,,,,,
底刺網,1,ヒラメ,,0,1,"1,195","1,195","1,195",
,11,マコガレイ・マガレイ,,0,74,570,446,369,
,11,ババガレイ（ナメタガレイ）,,0,60,"1,880","1,201","1,000",
,,まつかわ,,,,,,,
,5,マダラ,,0,86,579,359,169,
,,スケトウダラ,,,,,,,
,3,アイナメ,,0,7,"1,345",524,391,
,5,アンコウ類,,0,21,"1,449","1,088",539,
,,クロソイ,,,,,,,
,4,その他のソイ類,,0,22,380,359,333,
,,ケガニ,,,,,,,
,,タコ類,,,,,,,
,,アナゴ類,,,,,,,
小延縄（新）,,マコガレイ・マガレイ,,,,,,,
,,ババガレイ（ナメタガレイ）,,,,,,,
,3,まつかわ,,5,2,500,500,500,
,,マダラ,,,,,,,
,,スケトウダラ,,,,,,,
,,エゾイソアイナメ（ドンコ）,,,,,,,
,5,アイナメ,,0,16,819,566,389,
,,クロソイ,,,,,,,
,,その他のソイ類,,,,,,,
,,かじか,,,,,,,
かご,34,タコ類,,0,"1,948",657,553,120,
,1,ケガニ,,0,333,"5,555","1,489",700,
,,アナゴ類,,,,,,,
たら延縄,3,マダラ,,121,726,667,414,160,
,2,スケトウダラ,,2,12,300,275,250,
沖合底びき網,,マダラ,,,,,,,
小型機船底びき網,,スケトウダラ,,,,,,,
,,スルメイカ,,,,,,,
,,ヤリイカ,,,,,,,
,,タコ類,,,,,,,
,,ババガレイ（ナメタガレイ）,,,,,,,
,,その他のカレイ類,,,,,,,
,,キチジ,,,,,,,
その他,,ヒラメ,,,,,,,
,,マコガレイ・マガレイ,,,,,,,
,,アイナメ,,,,,,,
,,マダラ,,,,,,,
,1,タコ類,,0,19,"1,000",831,550,
,,アナゴ類,,,,,,,
