2015年,釜石湾(3m)
1月1日,10.96
1月2日,10.63
1月3日,10.72
1月4日,10.71
1月5日,10.73
1月6日,10.65
1月7日,10.31
1月8日,10.17
1月9日,10.10
1月10日,9.97
1月11日,9.49
1月12日,9.47
1月13日,9.51
1月14日,9.59
1月15日,9.59
1月16日,9.55
1月17日,9.51
1月18日,9.37
1月19日,9.37
1月20日,9.31
1月21日,9.24
1月22日,9.28
1月23日,9.19
1月24日,9.16
1月25日,9.12
1月26日,9.06
1月27日,9.06
1月28日,9.01
1月29日,9.02
1月30日,9.09
1月31日,8.98
