2015年,釜石湾(3m)
5月1日,8.48
5月2日,9.02
5月3日,9.04
5月4日,8.60
5月5日,7.99
5月6日,8.05
5月7日,8.63
5月8日,8.31
5月9日,8.73
5月10日,9.22
5月11日,9.32
5月12日,9.80
5月13日,9.95
5月14日,10.10
5月15日,10.69
5月16日,10.79
5月17日,10.33
5月18日,10.30
5月19日,10.51
5月20日,10.85
5月21日,10.88
5月22日,10.76
5月23日,10.83
5月24日,10.88
5月25日,12.26
5月26日,12.75
5月27日,12.67
5月28日,12.39
5月29日,12.43
5月30日,12.74
5月31日,12.82
