2015年,釜石湾(3m)
8月1日,19.21
8月2日,20.26
8月3日,20.86
8月4日,21.02
8月5日,20.92
8月6日,20.72
8月7日,21.90
8月8日,22.12
8月9日,21.40
8月10日,21.42
8月11日,21.00
8月12日,21.12
8月13日,20.88
8月14日,21.28
8月15日,21.62
8月16日,21.64
8月17日,21.62
8月18日,21.68
8月19日,21.30
8月20日,21.09
8月21日,21.03
8月22日,20.78
8月23日,20.69
8月24日,20.60
8月25日,20.58
8月26日,20.52
8月27日,20.41
8月28日,20.34
8月29日,20.19
8月30日,20.07
8月31日,19.91
