2002年,釜石湾(10m)
8月1日,17.12
8月2日,17.38
8月3日,17.73
8月4日,17.82
8月5日,17.43
8月6日,17.08
8月7日,17.17
8月8日,17.48
8月9日,17.81
8月10日,18.25
8月11日,18.95
8月12日,19.08
8月13日,19.06
8月14日,19.04
8月15日,19.40
8月16日,19.49
8月17日,19.35
8月18日,19.48
8月19日,20.04
8月20日,20.62
8月21日,20.85
8月22日,20.59
8月23日,20.63
8月24日,20.43
8月25日,19.40
8月26日,19.12
8月27日,19.13
8月28日,18.87
8月29日,18.80
8月30日,19.04
8月31日,19.30
