2002年,釜石湾(10m)
6月1日,11.01
6月2日,10.92
6月3日,10.77
6月4日,11.21
6月5日,11.69
6月6日,13.06
6月7日,12.70
6月8日,11.52
6月9日,11.20
6月10日,11.45
6月11日,12.08
6月12日,12.70
6月13日,13.15
6月14日,13.13
6月15日,13.50
6月16日,13.50
6月17日,13.32
6月18日,13.64
6月19日,14.12
6月20日,14.03
6月21日,13.53
6月22日,13.01
6月23日,12.82
6月24日,12.84
6月25日,12.78
6月26日,12.75
6月27日,12.86
6月28日,12.63
6月29日,12.45
6月30日,12.47
