漁業種類,隻数,魚種（銘柄）,規格,本数,水揚量(kg),高値(円/kg),平均値(円/kg),安値(円/kg),
定置網,4,アキサケ（オス）,,20,79,200,103,60,
,4,アキサケ（メス）,,43,158,489,478,200,
,1,サバ類,,0,47,800,147,30,
,2,スルメイカ,,0,345,400,189,100,
,4,ヤリイカ,,0,490,730,524,400,
磯建網,,アキサケ（オス）,,,,,,,
,,アキサケ（メス）,,,,,,,
,,ヤリイカ,,,,,,,
さけ・ます延縄,,アキサケ（オス）,,,,,,,
,,アキサケ（メス）,,,,,,,
いか釣,,スルメイカ,,,,,,,
,2,ヤリイカ,,1,13,"1,000",626,240,
船凍いか,,アカイカ,,,,,,,
底刺網,1,ヒラメ,,0,6,457,457,457,
,9,マコガレイ・マガレイ,,0,101,390,250,170,
,17,ババガレイ（ナメタガレイ）,,0,103,"1,609","1,130",741,
,,まつかわ,,,,,,,
,17,マダラ,,0,"1,796",580,159,71,
,,スケトウダラ,,,,,,,
,,アイナメ,,,,,,,
,9,アンコウ類,,0,63,"1,091",914,500,
,1,クロソイ,,0,2,665,665,665,
,2,その他のソイ類,,0,15,466,369,316,
,,ケガニ,,,,,,,
,,タコ類,,,,,,,
,,アナゴ類,,,,,,,
小延縄（新）,,マコガレイ・マガレイ,,,,,,,
,,ババガレイ（ナメタガレイ）,,,,,,,
,1,まつかわ,,1,0,"1,500","1,500","1,500",
,,マダラ,,,,,,,
,,スケトウダラ,,,,,,,
,4,エゾイソアイナメ（ドンコ）,,19,114,485,251,83,
,9,アイナメ,,0,44,"1,020",654,170,
,2,クロソイ,,4,24,667,417,167,
,,その他のソイ類,,,,,,,
,,かじか,,,,,,,
かご,21,タコ類,,0,805,504,441,102,
,,ケガニ,,,,,,,
,,アナゴ類,,,,,,,
たら延縄,3,マダラ,,207,"1,279",462,266,128,
,,スケトウダラ,,,,,,,
沖合底びき網,,マダラ,,,,,,,
小型機船底びき網,,スケトウダラ,,,,,,,
,,スルメイカ,,,,,,,
,,ヤリイカ,,,,,,,
,,タコ類,,,,,,,
,,ババガレイ（ナメタガレイ）,,,,,,,
,,その他のカレイ類,,,,,,,
,,キチジ,,,,,,,
その他,,ヒラメ,,,,,,,
,,マコガレイ・マガレイ,,,,,,,
,,アイナメ,,,,,,,
,,マダラ,,,,,,,
,1,タコ類,,0,29,"1,500","1,261",700,
,,アナゴ類,,,,,,,
