2020年,釜石湾(3m)
5月1日,9.80
5月2日,9.87
5月3日,10.07
5月4日,10.34
5月5日,11.31
5月6日,10.86
5月7日,11.67
5月8日,11.54
5月9日,11.48
5月10日,11.36
5月11日,10.83
5月12日,10.83
5月13日,11.02
5月14日,10.99
5月15日,11.16
5月16日,11.26
5月17日,11.61
5月18日,11.51
5月19日,11.77
5月20日,11.36
5月21日,11.34
5月22日,11.43
5月23日,11.44
5月24日,11.61
5月25日,11.73
5月26日,11.87
5月27日,11.44
5月28日,11.25
5月29日,11.89
5月30日,12.37
5月31日,12.36
