2020年,釜石湾(3m)
11月1日,17.75
11月2日,17.61
11月3日,17.41
11月4日,17.20
11月5日,16.98
11月6日,16.89
11月7日,16.89
11月8日,16.86
11月9日,16.50
11月10日,16.48
11月11日,16.42
11月12日,16.47
11月13日,16.41
11月14日,16.22
11月15日,16.23
11月16日,16.15
11月17日,16.03
11月18日,15.91
11月19日,15.77
11月20日,15.71
11月21日,15.47
11月22日,15.41
11月23日,15.26
11月24日,15.36
11月25日,15.33
11月26日,15.30
11月27日,15.20
11月28日,15.18
11月29日,15.07
11月30日,14.97
