2020年,釜石湾(3m)
3月1日,8.50
3月2日,8.55
3月3日,8.59
3月4日,8.46
3月5日,8.26
3月6日,8.04
3月7日,8.09
3月8日,8.19
3月9日,8.43
3月10日,8.37
3月11日,8.31
3月12日,8.25
3月13日,8.24
3月14日,8.13
3月15日,8.23
3月16日,8.35
3月17日,8.29
3月18日,8.23
3月19日,8.34
3月20日,8.17
3月21日,7.82
3月22日,8.05
3月23日,8.19
3月24日,8.08
3月25日,8.27
3月26日,8.31
3月27日,8.48
3月28日,8.85
3月29日,8.61
3月30日,8.62
3月31日,8.71
