2020年,釜石湾(3m)
12月1日,14.80
12月2日,14.61
12月3日,14.48
12月4日,14.37
12月5日,14.21
12月6日,14.16
12月7日,14.08
12月8日,13.92
12月9日,13.83
12月10日,13.75
12月11日,13.54
12月12日,13.42
12月13日,13.38
12月14日,13.15
12月15日,13.04
12月16日,12.70
12月17日,12.18
12月18日,11.97
12月19日,11.79
12月20日,11.73
12月21日,11.59
12月22日,11.50
12月23日,11.44
12月24日,11.28
12月25日,11.22
12月26日,10.82
12月27日,10.65
12月28日,10.67
12月29日,10.65
12月30日,10.50
12月31日,10.63
