漁業種類,隻数,魚種（銘柄）,規格,本数,水揚量(kg),高値(円/kg),平均値(円/kg),安値(円/kg),
定置網,5,オオメマス（シロザケ）,,10,39,"3,000","2,585","1,313",
,7,サクラマス（ママス）,,0,210,"1,700","1,293",700,
,7,カラフトマス,,0,"4,469",329,212,185,
,4,マスノスケ,,0,48,"3,349","2,920","1,000",
,,サバ類,,,,,,,
,,マイワシ,,,,,,,
,1,カタクチイワシ,,0,1,300,300,300,
,,マアジ,,,,,,,
,2,クロマグロ,,0,103,"2,470","2,061","1,780",
,,サンマ,,,,,,,
,5,スルメイカ,,0,"1,651",840,200,30,
,4,ヤリイカ,,0,20,"2,500","2,239","2,000",
さけ・ます延縄,,オオメマス（シロザケ）,,,,,,,
,,カラフトマス,,,,,,,
こうなご棒受網,2,イカナゴ（コウナゴ）,,0,117,"1,640","1,040",760,
いさだ船びき網,,ツノナシオキアミ（イサダ）,,,,,,,
底刺網,1,ヒラメ,,0,2,"1,270","1,270","1,270",
,7,マコガレイ・マガレイ,,0,54,900,490,300,
,8,ババガレイ（ナメタガレイ）,,0,51,"1,890",950,668,
,,まつかわ,,,,,,,
,2,マダラ,,2,12,333,283,232,
,,スケトウダラ,,,,,,,
,12,アイナメ,,0,53,"1,100",702,190,
,4,アンコウ類,,0,34,440,175,70,
,1,クロソイ,,0,4,"1,000","1,000","1,000",
,,タコ類,,,,,,,
,,アナゴ類,,,,,,,
小延縄（新）,,マコガレイ・マガレイ,,,,,,,
,,ババガレイ（ナメタガレイ）,,,,,,,
,6,その他のカレイ類,,36,12,"1,850",908,350,
,1,マダラ,,1,6,260,260,260,
,,スケトウダラ,,,,,,,
,3,エゾイソアイナメ（ドンコ）,,5,33,"1,000",205,100,
,32,アイナメ,,0,359,"1,461","1,012",353,
,,クロソイ,,,,,,,
,,その他のソイ類,,,,,,,
かご,77,タコ類,,0,"7,010",565,542,30,
,,アナゴ類,,,,,,,
たら延縄,1,マダラ,,4,24,250,242,217,
,,スケトウダラ,,,,,,,
沖合底びき網,,マダラ,,,,,,,
小型機船底びき網,,スケトウダラ,,,,,,,
,,スルメイカ,,,,,,,
,,ヤリイカ,,,,,,,
,,タコ類,,,,,,,
,,ババガレイ（ナメタガレイ）,,,,,,,
,,その他のカレイ類,,,,,,,
,,キチジ,,,,,,,
その他,,ヒラメ,,,,,,,
,,マコガレイ・マガレイ,,,,,,,
,,アイナメ,,,,,,,
,,マダラ,,,,,,,
,2,タコ類,,0,88,"2,000","1,574",800,
,,アナゴ類,,,,,,,
